State,Action,Reward,New_State
"[1.0, 3.0, 5.8765997886657715, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.8765997886657715, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8765997886657715, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.8765997886657715, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8765997886657715, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.886600017547607, 3.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.886600017547607, 3.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.886600017547607, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.886600017547607, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9865999817848206, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.886600017547607, 1.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0266000032424927, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.933300018310547, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.933300018310547, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.933300018310547, 4.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.933300018310547, 4.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]",3,0,"[1.0, 3.0, 5.933300018310547, 4.0, 6.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.933300018310547, 4.0, 6.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.933300018310547, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.933300018310547, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.933300018310547, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.933300018310547, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.26660001277923584, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.949900150299072, 1.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.949900150299072, 1.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.949900150299072, 5.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.949900150299072, 5.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.949900150299072, 4.0, 6.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.949900150299072, 4.0, 6.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.949900150299072, 1.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.949900150299072, 1.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.33329999446868896, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.949900150299072, 2.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.36000001430511475, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.996600151062012, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.506600022315979, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.996600151062012, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.506600022315979, 1.7999999523162842, 0.0]",1,-1,"[1.0, 3.0, 7.516600131988525, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4800000190734863, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 7.516600131988525, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4800000190734863, 1.7999999523162842, 0.5]",0,-1,"[0.0, 3.0, 7.993299961090088, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 7.993299961090088, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]",10,0,"[0.0, 3.0, 7.993299961090088, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 7.993299961090088, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]",10,0,"[0.0, 3.0, 7.993299961090088, 3.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 7.993299961090088, 3.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]",10,10,"[0.0, 3.0, 7.993299961090088, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.849899768829346, 4.0, 5.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 11.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.889900207519531, 5.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.889900207519531, 5.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 1.0]",10,8,"[1.0, 3.0, 5.899899959564209, 5.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.36329984664917, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 6.36329984664917, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",10,0,"[1.0, 3.0, 6.36329984664917, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 6.36329984664917, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 6.369900226593018, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.066600002348423, 3.0, 1.0]"
"[1.0, 3.0, 6.369900226593018, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.066600002348423, 3.0, 1.0]",10,8,"[1.0, 3.0, 6.369900226593018, 0.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.066600002348423, 3.0, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",8,-1,"[0.0, 3.0, 6.699900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2532999515533447, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 6.699900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2532999515533447, 1.7999999523162842, 0.5]",10,10,"[0.0, 3.0, 6.699900150299072, 0.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2532999515533447, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",8,-1,"[0.0, 3.0, 6.7032999992370605, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]"
"[0.0, 3.0, 6.7032999992370605, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]",9,-1,"[0.0, 3.0, 6.7032999992370605, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 7.5]"
"[0.0, 3.0, 6.7032999992370605, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 7.5]",10,-2,"[0.0, 3.0, 6.7032999992370605, 1.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 6.5]"
"[0.0, 3.0, 6.7032999992370605, 1.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 6.5]",10,-2,"[0.0, 3.0, 6.7032999992370605, 4.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 6.5]"
"[0.0, 3.0, 6.7032999992370605, 4.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 6.5]",10,0,"[0.0, 3.0, 6.7032999992370605, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 6.5]"
"[0.0, 3.0, 6.7032999992370605, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 6.5]",0,-1,"[0.0, 3.0, 6.383299827575684, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666000127792358, 4.0, 0.5]"
"[0.0, 3.0, 6.383299827575684, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666000127792358, 4.0, 0.5]",10,-2,"[0.0, 3.0, 6.383299827575684, 3.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666000127792358, 4.0, 0.5]"
"[0.0, 3.0, 6.383299827575684, 3.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666000127792358, 4.0, 0.5]",10,0,"[0.0, 3.0, 6.3765997886657715, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2933000326156616, 4.0, 0.5]"
"[0.0, 3.0, 6.3765997886657715, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2933000326156616, 4.0, 0.5]",0,-1,"[0.0, 3.0, 6.009900093078613, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.5]"
"[0.0, 3.0, 6.009900093078613, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.5]",4,0,"[0.0, 3.0, 6.009900093078613, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 4.0, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.746600151062012, 3.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013299999758601189, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.746600151062012, 3.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013299999758601189, 1.7999999523162842, 0.0]",11,-1,"[1.0, 3.0, 6.599899768829346, 3.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]"
"[1.0, 3.0, 6.599899768829346, 3.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",10,10,"[1.0, 3.0, 6.599899768829346, 4.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.8165998458862305, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6933000087738037, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8165998458862305, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6933000087738037, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.8165998458862305, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7200000286102295, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8165998458862305, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7200000286102295, 1.7999999523162842, 0.0]",1,-1,"[1.0, 3.0, 7.423299789428711, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 7.423299789428711, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 7.433300018310547, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]"
"[1.0, 3.0, 7.433300018310547, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]",10,-2,"[1.0, 3.0, 7.433300018310547, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]"
"[1.0, 3.0, 7.433300018310547, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]",10,-2,"[1.0, 3.0, 7.433300018310547, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]"
"[1.0, 3.0, 7.433300018310547, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]",10,0,"[1.0, 3.0, 7.436600208282471, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]"
"[1.0, 3.0, 7.436600208282471, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 2.0, 0.5]",10,0,"[1.0, 3.0, 7.436600208282471, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 2.0, 0.5]"
"[1.0, 3.0, 7.436600208282471, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 2.0, 0.5]",10,0,"[1.0, 3.0, 7.436600208282471, 3.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 2.0, 0.5]"
"[1.0, 3.0, 7.436600208282471, 3.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 2.0, 0.5]",10,0,"[1.0, 3.0, 7.436600208282471, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 2.0, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",1,-1,"[0.0, 3.0, 6.806600093841553, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]"
"[0.0, 3.0, 6.806600093841553, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",10,-2,"[0.0, 3.0, 6.806600093841553, 3.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]"
"[0.0, 3.0, 6.806600093841553, 3.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",10,10,"[0.0, 3.0, 6.806600093841553, 5.0, 6.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.826600074768066, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7200000286102295, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.826600074768066, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7200000286102295, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.826600074768066, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7465999722480774, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.826600074768066, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7465999722480774, 1.7999999523162842, 0.0]",1,-1,"[0.0, 3.0, 5.216599941253662, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 5.216599941253662, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]",10,0,"[0.0, 3.0, 5.206600189208984, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 5.206600189208984, 4.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]",10,-2,"[0.0, 3.0, 5.206600189208984, 4.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 5.206600189208984, 4.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]",10,0,"[0.0, 3.0, 5.206600189208984, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 5.206600189208984, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8266000151634216, 1.7999999523162842, 0.5]",10,0,"[0.0, 3.0, 5.2032999992370605, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8532999753952026, 1.7999999523162842, 0.5]"
"[0.0, 3.0, 5.2032999992370605, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8532999753952026, 1.7999999523162842, 0.5]",10,8,"[0.0, 3.0, 5.2032999992370605, 5.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8532999753952026, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,8,"[1.0, 3.0, 6.063300132751465, 3.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0533000230789185, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.883299827575684, 3.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.1599999964237213, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.883299827575684, 3.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.1599999964237213, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.889900207519531, 4.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.186599999666214, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.903299808502197, 1.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7865999937057495, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.903299808502197, 1.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7865999937057495, 1.7999999523162842, 0.0]",3,0,"[1.0, 3.0, 5.926599979400635, 1.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.7865999937057495, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.926599979400635, 1.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.7865999937057495, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.926599979400635, 1.0, 6.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.926599979400635, 1.0, 6.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.926599979400635, 4.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.926599979400635, 4.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.926599979400635, 3.0, 5.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.943299770355225, 1.0, 6.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.8133000135421753, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.939899921417236, 2.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.42660000920295715, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",6,0,"[1.0, 3.0, 5.753300189971924, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.753300189971924, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.6399999856948853, 1.7999999523162842, 1.0]",10,-2,"[1.0, 3.0, 5.753300189971924, 3.0, 10.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.6533000469207764, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.753300189971924, 3.0, 10.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.6533000469207764, 1.7999999523162842, 1.0]",10,10,"[1.0, 3.0, 5.753300189971924, 1.0, 5.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 1.6533000469207764, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.3333001136779785, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.866599977016449, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 6.3333001136779785, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.866599977016449, 1.7999999523162842, 0.5]",10,0,"[1.0, 3.0, 6.3333001136779785, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.866599977016449, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 6.3333001136779785, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.866599977016449, 1.7999999523162842, 0.5]",10,8,"[1.0, 3.0, 6.3333001136779785, 5.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.866599977016449, 1.7999999523162842, 0.5]"
